device_id,recorded_at,pressure_pa,battery_v,lat,lon,hdop,sat_count,fix_type,speed_mps,msg_type,event_type
can_018,2026-01-24T18:26:04Z,107766,3.8,15.00288,35.00485,1.8,9,3D,2.94,HEARTBEAT,
can_018,2026-01-24T18:31:46Z,105307,3.5,15.40798,32.79436,2.3,4,2D,9.54,HEARTBEAT,
can_018,2026-01-24T18:32:02Z,106614,3.86,15.60909,32.53886,3.2,3,NO_FIX,8.41,HEARTBEAT,
can_018,2026-01-24T18:36:14Z,106700,4.19,14.40629,33.52559,1.8,9,3D,6.85,HEARTBEAT,
can_018,2026-01-24T18:37:43Z,103451,3.63,14.19154,32.10572,1.0,12,3D,1.43,EVENT,SERVICE_STOP
can_018,2026-01-24T18:39:50Z,101325,4.0,13.19116,31.19979,1.4,14,3D,0.24,EVENT,DEPLETED
can_018,2026-01-24T18:42:57Z,102019,3.64,15.10744,33.60261,6.4,5,NO_FIX,0.13,HEARTBEAT,
can_018,2026-01-24T18:45:45Z,106364,3.78,12.50753,30.50115,1.8,9,3D,6.79,HEARTBEAT,
can_018,2026-01-24T18:47:17Z,101325,3.81,13.5008,34.00075,0.9,11,3D,0.56,EVENT,DEPLETED
can_018,2026-01-24T18:47:48Z,102674,3.84,12.86658,32.97574,1.8,9,3D,10.35,HEARTBEAT,
can_018,2026-01-24T18:49:17Z,106219,3.53,15.0087,34.99853,5.6,7,NO_FIX,10.15,HEARTBEAT,
can_018,2026-01-24T18:53:37Z,103881,4.01,15.49781,32.55747,1.4,9,3D,0.18,EVENT,SERVICE_STOP
can_018,2026-01-24T18:56:50Z,104506,3.66,15.10054,33.60344,1.4,12,3D,0.76,EVENT,SERVICE_STOP
can_018,2026-01-24T18:57:56Z,105219,3.77,12.86475,32.97896,4.4,7,2D,6.86,HEARTBEAT,
can_018,2026-01-24T18:58:33Z,101910,3.55,14.50185,33.09722,4.1,6,NO_FIX,8.4,HEARTBEAT,
can_018,2026-01-24T18:58:37Z,104156,4.15,15.10448,33.60104,7.6,4,NO_FIX,0.76,HEARTBEAT,
can_018,2026-01-24T18:58:39Z,111692,4.15,14.19665,32.09923,1.0,13,3D,0.71,EVENT,REFILL
can_018,2026-01-24T18:59:54Z,111043,3.68,15.50748,32.55527,0.9,12,3D,0.96,EVENT,REFILL
can_018,2026-01-24T19:04:05Z,101325,3.92,12.97068,32.77012,1.4,13,3D,1.15,EVENT,DEPLETED
can_018,2026-01-24T19:04:43Z,101584,3.88,14.92984,31.65485,2.2,7,2D,10.91,HEARTBEAT,
can_018,2026-01-24T19:08:16Z,102732,3.88,13.17782,30.20317,1.8,9,3D,0.61,HEARTBEAT,
can_018,2026-01-24T19:20:24Z,107286,3.61,13.50208,34.00079,2.0,3,2D,11.64,HEARTBEAT,
can_018,2026-01-24T19:20:39Z,101325,3.97,14.2067,32.09134,1.2,10,3D,0.19,EVENT,DEPLETED
can_018,2026-01-24T19:21:10Z,103565,3.95,15.61449,32.53641,2.3,7,2D,4.25,HEARTBEAT,
can_018,2026-01-24T19:24:44Z,104923,3.55,14.20155,32.1082,2.7,3,2D,2.12,HEARTBEAT,
can_018,2026-01-24T19:24:45Z,102478,3.57,15.19728,31.79993,1.3,9,3D,0.84,EVENT,SERVICE_STOP
can_018,2026-01-24T19:25:31Z,101325,3.94,12.43429,33.77932,1.1,11,3D,0.17,EVENT,DEPLETED
can_018,2026-01-24T19:26:22Z,110391,3.61,14.49543,33.10015,1.2,13,3D,1.04,EVENT,REFILL
can_018,2026-01-24T19:30:24Z,107101,3.82,15.00141,35.00094,0.9,11,3D,0.26,EVENT,SERVICE_STOP
can_018,2026-01-24T19:32:59Z,104491,3.79,13.70053,35.22434,4.0,3,2D,0.31,HEARTBEAT,
can_018,2026-01-24T19:34:37Z,110439,3.81,15.61456,32.53602,1.5,13,3D,1.28,EVENT,REFILL
can_018,2026-01-24T19:39:04Z,106570,3.74,15.60518,32.53986,7.9,4,NO_FIX,3.32,HEARTBEAT,
can_018,2026-01-24T19:39:45Z,101325,3.58,14.49745,33.09153,1.1,10,3D,0.66,EVENT,DEPLETED
can_018,2026-01-24T19:41:34Z,103724,4.14,14.9922,34.99969,1.8,9,3D,3.84,HEARTBEAT,
can_018,2026-01-24T19:41:48Z,111100,3.77,14.49292,33.09252,1.1,14,3D,1.32,EVENT,REFILL
can_018,2026-01-24T19:42:15Z,103997,3.8,15.19552,31.794,1.8,9,3D,4.88,HEARTBEAT,
can_018,2026-01-24T19:42:33Z,105813,4.02,14.4919,33.10081,1.3,13,3D,0.42,EVENT,SERVICE_STOP
can_018,2026-01-24T19:48:32Z,107410,3.85,15.79619,33.20706,6.3,6,2D,4.74,HEARTBEAT,
can_018,2026-01-24T19:51:30Z,103613,3.73,13.20311,31.19749,1.0,11,3D,1.25,EVENT,SERVICE_STOP
can_018,2026-01-24T19:51:37Z,101325,3.91,15.62176,32.53934,1.2,14,3D,0.14,EVENT,DEPLETED
can_018,2026-01-24T19:52:53Z,110465,4.18,13.50048,34.00508,1.2,9,3D,0.73,EVENT,REFILL
can_018,2026-01-24T19:53:25Z,111452,3.65,15.09661,33.5965,1.5,11,3D,0.82,EVENT,REFILL
can_018,2026-01-24T19:54:59Z,105092,3.78,14.20215,32.09477,2.6,5,NO_FIX,5.29,HEARTBEAT,
can_018,2026-01-24T19:55:21Z,107200,3.98,15.10561,33.59169,0.9,14,3D,0.8,EVENT,SERVICE_STOP
can_018,2026-01-24T19:58:14Z,109517,4.07,14.50879,33.09847,1.4,14,3D,0.04,EVENT,REFILL
can_018,2026-01-24T19:59:57Z,101325,3.85,12.86035,32.98553,1.1,11,3D,1.23,EVENT,DEPLETED
can_018,2026-01-24T20:00:05Z,107449,4.12,13.69332,30.79615,1.8,9,3D,11.58,HEARTBEAT,
can_018,2026-01-24T20:02:16Z,105825,3.69,15.80804,33.20212,1.8,9,3D,8.43,HEARTBEAT,
can_018,2026-01-24T20:02:43Z,106625,3.53,13.90166,35.49282,4.7,3,NO_FIX,0.21,HEARTBEAT,
can_018,2026-01-24T20:05:33Z,101325,4.19,15.49828,32.55441,1.4,9,3D,1.31,EVENT,DEPLETED
can_018,2026-01-24T20:06:17Z,107819,4.06,15.19717,31.79357,1.8,9,3D,1.15,HEARTBEAT,
can_018,2026-01-24T20:06:59Z,102377,3.8,14.80702,34.49419,1.8,9,3D,11.31,HEARTBEAT,
can_018,2026-01-24T20:09:15Z,101325,4.06,14.20463,32.09409,1.0,9,3D,1.45,EVENT,DEPLETED
can_018,2026-01-24T20:12:58Z,106005,3.5,13.16972,30.20665,4.3,5,2D,9.13,HEARTBEAT,
can_018,2026-01-24T20:13:21Z,104574,4.2,14.99971,34.99765,4.4,3,NO_FIX,7.41,HEARTBEAT,
can_018,2026-01-24T20:13:34Z,102066,4.1,14.49328,33.0989,2.9,3,2D,7.66,HEARTBEAT,
can_018,2026-01-24T20:13:36Z,101508,4.16,12.49659,30.49934,5.8,5,2D,6.77,HEARTBEAT,
can_018,2026-01-24T20:18:08Z,106974,3.99,14.99799,34.99458,5.8,6,NO_FIX,9.53,HEARTBEAT,
can_018,2026-01-24T20:20:41Z,106228,3.67,15.4999,32.56018,1.2,13,3D,1.0,EVENT,SERVICE_STOP
can_018,2026-01-24T20:21:56Z,106060,4.04,14.50606,33.09637,1.8,9,3D,9.39,HEARTBEAT,
can_018,2026-01-24T20:23:37Z,104044,4.11,13.50537,34.00249,1.8,9,3D,11.11,HEARTBEAT,
can_018,2026-01-24T20:25:09Z,103114,3.9,13.17858,30.20675,4.7,4,NO_FIX,5.96,HEARTBEAT,
can_018,2026-01-24T20:25:10Z,104204,3.77,14.19367,32.1009,1.4,13,3D,0.46,EVENT,SERVICE_STOP
can_018,2026-01-24T20:26:11Z,104043,3.97,15.80551,33.1956,5.0,6,NO_FIX,1.63,HEARTBEAT,
can_018,2026-01-24T20:26:53Z,106497,3.78,15.63309,32.05239,6.4,6,2D,2.44,HEARTBEAT,
can_018,2026-01-24T20:28:05Z,101815,4.16,15.79465,33.20278,4.8,7,NO_FIX,6.16,HEARTBEAT,
can_018,2026-01-24T20:28:53Z,104016,3.87,15.492,32.55838,2.2,3,2D,2.47,HEARTBEAT,
can_018,2026-01-24T20:29:17Z,101518,3.78,12.85485,32.98551,1.0,10,3D,1.16,EVENT,SERVICE_STOP
can_018,2026-01-24T20:34:45Z,103259,4.1,15.7989,33.20632,6.4,4,2D,10.96,HEARTBEAT,
can_018,2026-01-24T20:35:39Z,109707,4.16,12.85402,32.98741,1.1,14,3D,1.05,EVENT,REFILL
can_018,2026-01-24T20:36:04Z,111185,4.13,14.80696,34.4927,1.5,10,3D,1.01,EVENT,REFILL
can_018,2026-01-24T20:38:51Z,103144,3.96,13.70179,30.79801,1.8,9,3D,10.24,HEARTBEAT,
can_018,2026-01-24T20:39:00Z,102280,3.71,14.50694,33.10612,5.0,5,NO_FIX,8.15,HEARTBEAT,
can_018,2026-01-24T20:39:31Z,105096,3.69,13.19882,31.20584,1.1,11,3D,0.86,EVENT,SERVICE_STOP
can_018,2026-01-24T20:42:57Z,101325,3.9,12.49204,30.49283,1.4,13,3D,1.03,EVENT,DEPLETED
can_018,2026-01-24T20:43:05Z,106246,4.08,13.89414,35.50518,4.5,7,NO_FIX,4.76,HEARTBEAT,
can_018,2026-01-24T20:43:49Z,105140,4.04,13.50426,33.99118,3.7,5,2D,1.13,HEARTBEAT,
can_018,2026-01-24T20:44:18Z,107021,3.54,13.99739,30.99719,4.4,5,NO_FIX,9.81,HEARTBEAT,
can_018,2026-01-24T20:49:13Z,109022,3.54,14.99694,34.99483,0.9,14,3D,0.26,EVENT,REFILL
can_018,2026-01-24T20:50:31Z,107096,4.15,12.90329,33.89561,0.8,9,3D,1.2,EVENT,SERVICE_STOP
can_018,2026-01-24T20:53:04Z,107642,3.67,15.00422,34.99249,1.8,9,3D,10.99,HEARTBEAT,
can_018,2026-01-24T20:57:30Z,107894,3.54,13.90328,35.50281,1.8,9,3D,5.28,HEARTBEAT,
can_018,2026-01-24T21:00:04Z,102612,3.86,15.20654,31.80133,5.6,4,NO_FIX,9.1,HEARTBEAT,
can_018,2026-01-24T21:01:54Z,103049,3.72,13.90335,35.49469,7.1,7,2D,4.02,HEARTBEAT,
can_018,2026-01-24T21:02:20Z,102439,4.12,15.50277,32.55742,4.1,7,2D,9.02,HEARTBEAT,
can_018,2026-01-24T21:02:55Z,105730,4.05,15.00788,35.00416,1.8,9,3D,3.66,HEARTBEAT,
can_018,2026-01-24T21:04:00Z,101325,3.66,13.9964,31.00486,1.4,10,3D,1.41,EVENT,DEPLETED
can_018,2026-01-24T21:04:43Z,104481,3.78,15.50039,32.55131,2.3,7,NO_FIX,7.77,HEARTBEAT,
can_018,2026-01-24T21:06:29Z,102304,3.74,15.60905,32.52543,1.8,9,3D,10.59,HEARTBEAT,
can_018,2026-01-24T21:07:31Z,107285,3.65,13.69371,30.79649,6.0,5,2D,7.63,HEARTBEAT,
can_018,2026-01-24T21:07:42Z,101325,4.0,12.85447,32.99101,1.3,12,3D,0.91,EVENT,DEPLETED
can_018,2026-01-24T21:08:53Z,105016,3.9,15.10633,33.59604,1.8,9,3D,5.13,HEARTBEAT,
can_018,2026-01-24T21:11:27Z,110600,3.76,12.50484,30.50249,1.2,11,3D,1.03,EVENT,REFILL
can_018,2026-01-24T21:14:42Z,107270,4.02,13.90171,35.50561,1.8,9,3D,1.3,HEARTBEAT,
can_018,2026-01-24T21:16:11Z,104832,3.56,14.06749,35.73612,4.5,5,NO_FIX,5.81,HEARTBEAT,
can_018,2026-01-24T21:20:15Z,104045,4.0,12.5002,30.5023,1.3,12,3D,1.43,EVENT,SERVICE_STOP
can_018,2026-01-24T21:20:26Z,109186,3.75,13.1974,31.2019,1.3,14,3D,0.78,EVENT,REFILL
can_018,2026-01-24T21:21:54Z,101325,3.54,14.00013,30.99401,1.1,12,3D,1.42,EVENT,DEPLETED
can_018,2026-01-24T21:24:02Z,102342,3.82,13.17622,30.21551,3.1,3,2D,1.69,HEARTBEAT,
can_018,2026-01-24T21:27:32Z,101325,3.78,14.39457,33.52796,1.2,14,3D,1.1,EVENT,DEPLETED
can_018,2026-01-24T21:31:02Z,103743,3.86,15.50911,32.55292,4.6,4,NO_FIX,10.76,HEARTBEAT,
can_018,2026-01-24T21:32:13Z,106088,3.87,14.49154,33.09136,4.3,4,NO_FIX,1.92,HEARTBEAT,
can_018,2026-01-24T21:33:27Z,105269,3.51,13.1601,31.3818,6.1,7,2D,10.16,HEARTBEAT,
can_018,2026-01-24T21:34:28Z,103520,3.52,15.00077,34.99571,6.6,4,NO_FIX,8.47,HEARTBEAT,
can_018,2026-01-24T21:36:29Z,110610,4.06,15.61029,32.53109,0.9,10,3D,1.18,EVENT,REFILL
can_018,2026-01-24T21:38:40Z,101325,4.14,15.39147,32.80414,0.9,10,3D,1.02,EVENT,DEPLETED
can_018,2026-01-24T21:41:08Z,104866,4.06,14.49996,33.10668,1.8,9,3D,3.04,HEARTBEAT,
can_018,2026-01-24T21:41:15Z,102492,4.02,13.90624,35.49803,1.8,9,3D,9.22,HEARTBEAT,
can_018,2026-01-24T21:41:18Z,101325,3.71,13.1934,31.20696,0.9,11,3D,0.49,EVENT,DEPLETED
can_018,2026-01-24T21:41:28Z,106590,3.88,15.40208,32.79635,3.4,7,NO_FIX,6.06,HEARTBEAT,
can_018,2026-01-24T21:41:40Z,109518,3.55,15.61247,32.52528,1.1,12,3D,1.45,EVENT,REFILL
can_018,2026-01-24T21:43:25Z,107335,3.52,15.4061,32.80779,3.4,5,2D,9.4,HEARTBEAT,
can_018,2026-01-24T21:47:38Z,110474,4.09,12.89104,33.89868,1.3,14,3D,0.7,EVENT,REFILL
can_018,2026-01-24T21:48:01Z,107616,3.52,13.19934,31.20525,4.8,7,2D,1.3,HEARTBEAT,
can_018,2026-01-24T21:48:43Z,109756,4.17,14.20721,32.10458,1.1,10,3D,0.53,EVENT,REFILL
can_018,2026-01-24T21:52:30Z,106293,3.74,14.49549,33.09366,1.4,9,3D,1.12,EVENT,SERVICE_STOP
can_018,2026-01-24T21:53:03Z,110630,3.93,15.39886,32.79478,1.4,10,3D,0.33,EVENT,REFILL
can_018,2026-01-24T21:56:24Z,106997,3.84,13.18065,30.20401,3.1,5,2D,11.07,HEARTBEAT,
can_018,2026-01-24T21:58:34Z,110520,3.52,15.3947,32.80309,0.8,11,3D,1.46,EVENT,REFILL
can_018,2026-01-24T22:05:03Z,105684,3.78,13.21104,35.23449,2.6,3,2D,5.34,HEARTBEAT,
can_018,2026-01-24T22:06:52Z,103570,3.67,15.60873,32.53026,1.8,9,3D,11.19,HEARTBEAT,
can_018,2026-01-24T22:09:31Z,103983,3.93,13.89917,35.49851,4.3,6,NO_FIX,11.39,HEARTBEAT,
can_018,2026-01-24T22:12:56Z,105372,4.16,13.20033,31.19946,1.2,9,3D,0.35,EVENT,SERVICE_STOP
can_018,2026-01-24T22:15:52Z,106082,4.17,14.3961,33.51168,1.8,9,3D,1.42,HEARTBEAT,
can_018,2026-01-24T22:15:53Z,105590,3.72,14.80879,34.50309,3.7,7,NO_FIX,1.58,HEARTBEAT,
can_018,2026-01-24T22:17:44Z,103440,3.6,14.80402,34.50492,4.5,4,NO_FIX,10.34,HEARTBEAT,
can_018,2026-01-24T22:18:45Z,101325,3.81,15.62052,32.53191,0.9,9,3D,0.82,EVENT,DEPLETED
can_018,2026-01-24T22:18:58Z,109738,3.77,15.19587,31.80742,0.9,10,3D,0.67,EVENT,REFILL
can_018,2026-01-24T22:21:37Z,106205,3.7,15.09282,33.60357,2.5,4,2D,7.1,HEARTBEAT,
can_018,2026-01-24T22:22:44Z,106736,4.12,12.89358,33.89844,4.3,6,2D,10.1,HEARTBEAT,
can_018,2026-01-24T22:27:38Z,106291,3.82,13.19877,31.1925,5.1,6,NO_FIX,9.09,HEARTBEAT,
can_018,2026-01-24T22:31:35Z,106440,3.88,12.50328,30.49502,8.0,7,NO_FIX,1.73,HEARTBEAT,
can_018,2026-01-24T22:31:50Z,104281,3.95,15.4064,32.80131,6.5,6,NO_FIX,7.74,HEARTBEAT,
can_018,2026-01-24T22:31:56Z,104977,4.09,13.19566,31.19485,1.8,9,3D,10.14,HEARTBEAT,
can_018,2026-01-24T22:32:40Z,102399,3.59,13.19755,31.19315,1.4,12,3D,1.18,EVENT,SERVICE_STOP
can_018,2026-01-24T22:34:57Z,106484,4.04,13.90723,35.49502,6.9,7,2D,5.17,HEARTBEAT,
can_018,2026-01-24T22:35:25Z,104738,3.93,15.62133,32.53801,7.9,5,NO_FIX,5.84,HEARTBEAT,
can_018,2026-01-24T22:35:54Z,104775,4.04,12.90715,33.90029,6.6,7,NO_FIX,0.63,HEARTBEAT,
can_018,2026-01-24T22:35:55Z,104249,4.2,15.20322,31.80811,1.8,9,3D,10.74,HEARTBEAT,
can_018,2026-01-24T22:37:24Z,105495,3.86,12.85879,32.98593,1.1,11,3D,0.76,EVENT,SERVICE_STOP
can_018,2026-01-24T22:38:25Z,103268,4.13,13.6967,30.79685,1.1,10,3D,0.53,EVENT,SERVICE_STOP
can_018,2026-01-24T22:39:07Z,101949,3.9,13.90728,35.50729,3.8,4,NO_FIX,3.74,HEARTBEAT,
can_018,2026-01-24T22:39:20Z,103382,3.8,12.49895,30.50169,5.8,6,NO_FIX,6.24,HEARTBEAT,
can_018,2026-01-24T22:40:16Z,106043,3.57,15.8013,33.19934,3.5,7,2D,0.83,HEARTBEAT,
can_018,2026-01-24T22:41:08Z,106917,3.61,15.6124,32.54053,4.3,6,NO_FIX,8.77,HEARTBEAT,
can_018,2026-01-24T22:50:45Z,107686,3.98,15.10575,33.59949,7.5,4,NO_FIX,2.88,HEARTBEAT,
can_018,2026-01-24T22:55:32Z,102228,4.11,12.86184,32.98462,1.8,9,3D,0.59,HEARTBEAT,
can_018,2026-01-24T22:56:41Z,103662,3.59,13.83421,31.34447,7.3,3,2D,4.65,HEARTBEAT,
can_018,2026-01-24T22:56:58Z,101325,3.75,13.49441,33.99385,1.5,13,3D,1.28,EVENT,DEPLETED
can_018,2026-01-24T22:59:45Z,104983,3.95,14.00787,30.99255,1.8,9,3D,7.27,HEARTBEAT,
can_018,2026-01-24T23:00:25Z,109888,3.98,12.76093,31.34704,1.1,12,3D,0.02,EVENT,REFILL
can_018,2026-01-24T23:00:37Z,107642,3.8,15.19562,31.79324,3.6,4,NO_FIX,4.77,HEARTBEAT,
can_018,2026-01-24T23:02:01Z,107160,3.74,12.85986,32.97831,3.9,3,2D,6.33,HEARTBEAT,
can_018,2026-01-24T23:04:36Z,101325,4.19,15.8006,33.1971,0.8,10,3D,1.31,EVENT,DEPLETED
can_018,2026-01-24T23:06:39Z,104596,4.08,14.3994,33.52599,7.2,3,2D,6.04,HEARTBEAT,
can_018,2026-01-24T23:09:36Z,102640,4.02,12.85715,32.97778,1.1,14,3D,0.95,EVENT,SERVICE_STOP
can_018,2026-01-24T23:11:09Z,105708,3.53,13.49568,34.00439,6.8,7,NO_FIX,1.35,HEARTBEAT,
can_018,2026-01-24T23:13:51Z,106067,4.16,15.49737,32.56334,1.8,9,3D,10.37,HEARTBEAT,
can_018,2026-01-24T23:14:10Z,104088,4.19,15.50499,32.55818,1.8,9,3D,3.4,HEARTBEAT,
can_018,2026-01-24T23:15:51Z,103250,3.5,13.45424,35.22028,1.8,9,3D,11.85,HEARTBEAT,
can_018,2026-01-24T23:19:13Z,101900,3.93,12.8592,32.98921,4.5,6,2D,7.43,HEARTBEAT,
can_018,2026-01-24T23:19:19Z,104522,3.74,13.70542,30.80444,5.8,5,NO_FIX,10.64,HEARTBEAT,
can_018,2026-01-24T23:23:10Z,105740,3.59,15.40831,32.80375,2.8,3,NO_FIX,4.19,HEARTBEAT,
can_018,2026-01-24T23:23:49Z,107939,3.56,13.50752,33.99428,1.8,9,3D,4.02,HEARTBEAT,
can_018,2026-01-24T23:28:04Z,103166,3.7,15.49628,32.56796,0.9,10,3D,1.07,EVENT,SERVICE_STOP
can_018,2026-01-24T23:36:29Z,105032,4.09,13.4994,33.99737,1.3,11,3D,0.86,EVENT,SERVICE_STOP
can_018,2026-01-24T23:36:50Z,107011,4.1,15.10042,33.60152,5.2,7,NO_FIX,8.64,HEARTBEAT,
can_018,2026-01-24T23:38:43Z,105742,3.59,14.00762,31.00473,1.8,9,3D,8.01,HEARTBEAT,
can_018,2026-01-24T23:41:25Z,101325,4.13,14.20818,32.09727,1.2,11,3D,0.73,EVENT,DEPLETED
can_018,2026-01-24T23:47:05Z,111894,3.55,13.1989,31.20062,1.0,11,3D,0.03,EVENT,REFILL
can_018,2026-01-24T23:48:00Z,107467,4.06,13.90617,35.50628,7.3,4,2D,3.89,HEARTBEAT,
can_018,2026-01-24T23:49:51Z,102603,3.95,14.80798,34.50338,1.8,9,3D,0.16,HEARTBEAT,
can_018,2026-01-24T23:50:27Z,102639,3.74,13.87465,35.07236,1.5,11,3D,0.65,EVENT,SERVICE_STOP
can_018,2026-01-24T23:51:42Z,101325,4.15,13.08943,31.69804,1.1,14,3D,0.17,EVENT,DEPLETED
can_018,2026-01-24T23:52:36Z,107166,4.16,12.86551,32.97618,3.1,7,NO_FIX,1.74,HEARTBEAT,
can_018,2026-01-24T23:53:12Z,111355,3.68,13.17273,30.20621,0.9,14,3D,0.34,EVENT,REFILL
can_018,2026-01-24T23:53:29Z,103232,4.15,13.69486,30.80506,5.8,4,NO_FIX,0.17,HEARTBEAT,
can_018,2026-01-24T23:53:48Z,101325,4.14,13.90712,35.50683,1.3,10,3D,0.7,EVENT,DEPLETED
can_018,2026-01-24T23:55:49Z,103834,3.79,12.3872,32.45429,4.6,3,2D,2.49,HEARTBEAT,
can_018,2026-01-24T23:56:22Z,101325,4.08,14.19908,32.09788,1.4,12,3D,0.82,EVENT,DEPLETED
can_018,2026-01-25T00:00:01Z,104021,3.62,12.5736,34.73698,1.4,12,3D,0.1,EVENT,SERVICE_STOP
can_018,2026-01-25T00:01:11Z,101325,3.54,13.69323,30.808,1.4,14,3D,0.5,EVENT,DEPLETED
can_018,2026-01-25T00:01:16Z,101325,3.96,12.86488,32.98732,1.3,14,3D,0.75,EVENT,DEPLETED
can_018,2026-01-25T00:04:31Z,104245,3.63,13.17835,30.21146,3.3,4,2D,5.48,HEARTBEAT,
can_018,2026-01-25T00:05:13Z,109433,3.96,13.20128,31.19631,0.8,14,3D,1.46,EVENT,REFILL
can_018,2026-01-25T00:08:14Z,106900,4.01,14.99742,34.99888,5.8,5,2D,7.29,HEARTBEAT,
can_018,2026-01-25T00:08:34Z,106859,3.65,14.79518,34.49827,5.6,4,2D,7.43,HEARTBEAT,
can_018,2026-01-25T00:09:04Z,101325,3.85,13.36309,34.79887,0.9,11,3D,1.43,EVENT,DEPLETED
can_018,2026-01-25T00:10:03Z,101325,3.91,13.7039,30.80497,1.1,11,3D,0.06,EVENT,DEPLETED
can_018,2026-01-25T00:10:35Z,101325,3.68,14.20583,32.09946,0.9,9,3D,0.63,EVENT,DEPLETED
can_018,2026-01-25T00:13:08Z,110285,3.67,13.17372,30.20622,1.1,12,3D,0.54,EVENT,REFILL
can_018,2026-01-25T00:13:26Z,104532,4.13,15.80567,33.20215,1.8,9,3D,2.95,HEARTBEAT,
can_018,2026-01-25T00:14:14Z,105038,3.54,14.39496,33.51233,4.1,7,2D,0.7,HEARTBEAT,
can_018,2026-01-25T00:14:25Z,103839,4.03,14.80832,34.49963,7.2,5,2D,9.06,HEARTBEAT,
can_018,2026-01-25T00:15:02Z,110621,3.68,15.6221,32.52403,1.5,11,3D,1.41,EVENT,REFILL
can_018,2026-01-25T00:15:02Z,111714,3.54,15.09641,33.59912,1.5,10,3D,0.79,EVENT,REFILL
can_018,2026-01-25T00:16:31Z,105844,3.8,14.19565,32.09376,1.8,9,3D,4.67,HEARTBEAT,
can_018,2026-01-25T00:18:52Z,105758,3.66,13.17031,30.21451,1.8,9,3D,10.45,HEARTBEAT,
can_018,2026-01-25T00:21:55Z,103765,3.85,12.49852,30.49872,1.4,10,3D,0.48,EVENT,SERVICE_STOP
can_018,2026-01-25T00:22:35Z,101325,3.95,14.49755,33.09644,1.0,10,3D,1.4,EVENT,DEPLETED
can_018,2026-01-25T00:26:52Z,107802,3.91,14.00154,30.99124,6.9,4,NO_FIX,5.46,HEARTBEAT,
can_018,2026-01-25T00:27:12Z,101325,3.69,13.1819,30.21059,1.4,10,3D,0.05,EVENT,DEPLETED
can_018,2026-01-25T00:27:14Z,102636,4.04,13.17552,30.20543,6.8,6,NO_FIX,11.17,HEARTBEAT,
can_018,2026-01-25T00:27:17Z,107164,3.59,15.80735,33.20428,4.9,4,NO_FIX,2.65,HEARTBEAT,
can_018,2026-01-25T00:28:15Z,107017,3.55,15.00486,35.0081,1.1,9,3D,1.15,EVENT,SERVICE_STOP
can_018,2026-01-25T00:28:27Z,110756,3.68,12.86789,32.98958,0.9,10,3D,1.47,EVENT,REFILL
can_018,2026-01-25T00:29:00Z,101733,3.57,13.18287,30.21104,1.8,9,3D,6.33,HEARTBEAT,
can_018,2026-01-25T00:31:47Z,106125,3.66,14.39648,33.5123,7.2,5,NO_FIX,10.13,HEARTBEAT,
can_018,2026-01-25T00:32:41Z,102791,4.17,12.8969,33.90673,3.7,4,2D,10.08,HEARTBEAT,
can_018,2026-01-25T00:33:58Z,102942,4.11,12.49825,30.49229,7.8,4,NO_FIX,6.2,HEARTBEAT,
can_018,2026-01-25T00:34:15Z,101834,3.87,15.79752,33.20443,6.8,4,2D,11.61,HEARTBEAT,
can_018,2026-01-25T00:37:09Z,104302,4.17,15.00685,35.00523,1.8,9,3D,1.6,HEARTBEAT,
can_018,2026-01-25T00:37:15Z,103734,3.86,13.90662,35.50646,5.5,5,NO_FIX,2.93,HEARTBEAT,
can_018,2026-01-25T00:37:22Z,104523,3.95,14.7911,34.49104,5.5,7,2D,7.96,HEARTBEAT,
can_018,2026-01-25T00:38:21Z,105011,4.05,15.09353,33.59261,1.8,9,3D,8.97,HEARTBEAT,
can_018,2026-01-25T00:43:50Z,103513,4.12,15.80342,33.1994,1.8,9,3D,3.14,HEARTBEAT,
can_018,2026-01-25T00:44:37Z,105003,4.06,14.99934,35.00079,2.0,7,2D,5.25,HEARTBEAT,
can_018,2026-01-25T00:46:57Z,105783,4.02,15.09141,33.6059,1.3,14,3D,0.65,EVENT,SERVICE_STOP
can_018,2026-01-25T00:50:36Z,107954,3.81,13.20121,31.19201,1.8,9,3D,6.91,HEARTBEAT,
can_018,2026-01-25T00:51:36Z,101325,3.64,14.20753,32.09369,0.9,9,3D,0.49,EVENT,DEPLETED
can_018,2026-01-25T00:52:10Z,103731,3.94,12.90338,33.89227,1.8,9,3D,0.2,HEARTBEAT,
can_018,2026-01-25T00:56:37Z,103764,3.91,14.08859,31.69259,6.5,3,NO_FIX,0.57,HEARTBEAT,
can_018,2026-01-25T00:58:57Z,104981,4.04,12.85509,32.98216,1.8,9,3D,1.08,HEARTBEAT,
can_018,2026-01-25T01:01:33Z,111010,3.6,12.37398,30.57522,1.2,12,3D,1.27,EVENT,REFILL
can_018,2026-01-25T01:03:45Z,101325,3.51,14.82089,34.17693,1.3,10,3D,0.52,EVENT,DEPLETED
can_018,2026-01-25T01:09:28Z,101325,3.54,13.17047,30.21723,1.0,13,3D,0.92,EVENT,DEPLETED
can_018,2026-01-25T01:09:33Z,102786,4.05,15.28854,32.97543,6.7,6,NO_FIX,2.02,HEARTBEAT,
can_018,2026-01-25T01:10:24Z,105424,4.1,15.39636,32.80444,1.8,9,3D,5.72,HEARTBEAT,
can_018,2026-01-25T01:11:31Z,104449,3.86,12.50794,30.49867,0.8,14,3D,0.22,EVENT,SERVICE_STOP
